species_richness,wavelength_nm,cv_spectrum_percent
5,1570.3100000000002,63.770874173112034
5,1574.6899999999998,62.93327013043151
5,1579.06,62.1604831921965
5,1583.44,61.450075325364914
5,1587.81,60.78455082130798
5,1592.19,60.16400231078246
5,1596.56,59.6001016787974
5,1600.94,59.08026099713338
5,1605.31,58.59477021597653
5,1609.69,58.14089969776575
5,1614.06,57.72079604556747
5,1618.44,57.34644044360623
5,1622.8100000000002,57.01267051598439
5,1627.1899999999998,56.71447548667784
5,1631.56,56.45489879467587
5,1635.94,56.2341675345276
5,1640.31,56.04885863468571
5,1644.69,55.9017461255792
5,1649.06,55.79886439072099
5,1653.44,55.73776536916688
5,1657.81,55.708243752567085
5,1662.19,55.69822821683965
5,1666.56,55.70352772837796
5,1670.94,55.73529655750099
5,1675.3100000000002,55.81399332064629
5,1679.6899999999998,55.95556522682058
5,1684.06,56.16138369549194
5,1688.44,56.42463662403768
5,1692.81,56.74237296545927
5,1697.19,57.10823717579512
5,1701.56,57.50720994168248
5,1705.94,57.924039427584795
5,1710.31,58.34577390599248
5,1714.69,58.74655224618136
5,1719.06,59.11435201457318
5,1723.44,59.46346254160901
5,1727.8100000000002,59.79513253899123
5,1732.1899999999998,60.12789527894648
5,1736.5600000000002,60.525670261935126
5,1740.9399999999998,61.02226819848501
5,1745.31,61.613045634540754
5,1749.69,62.26712841161833
5,1754.06,62.93006371923586
5,1758.44,63.580553033502355
5,1762.81,64.19449104515044
5,1767.19,64.76614029164462
5,1771.56,65.25826965677936
5,1775.94,65.67288919899559
5,1780.31,66.03241221320253
5,1784.69,66.31082044689784
5,1789.0600000000002,66.49040618445376
5,1999.06,163.96945738492235
5,2003.4399999999998,160.32440355536588
5,2007.8100000000002,157.01333880471842
5,2012.1899999999998,155.4307147742626
5,2016.5600000000002,153.9081469599534
5,2020.94,152.17745869754307
5,2025.3100000000002,150.60140233879522
5,2029.69,148.9810592793134
5,2034.0600000000002,147.26891175546822
5,2038.44,145.47788935784908
5,2042.8099999999997,143.60738925454058
5,2047.19,141.81618013120433
5,2051.56,140.01585662955443
5,2055.94,138.1064908622569
5,2060.31,136.3743291094872
5,2064.69,134.72330840388136
5,2069.06,132.9376624400502
5,2073.44,131.15070478771236
5,2077.81,129.52556366653332
5,2082.19,128.06000607250775
5,2086.56,126.6517645779634
5,2090.9399999999996,125.22182365845089
5,2095.31,123.74638831993823
5,2099.69,122.26350488539732
5,2104.06,120.87271926685435
5,2108.44,119.61652950514983
5,2112.81,118.4304318235323
5,2117.19,117.29223835673916
5,2121.56,116.20923995276429
5,2125.94,115.12435673909589
5,2130.31,113.99187262419743
5,2134.69,112.86538794858323
5,2139.0600000000004,111.76258821832216
5,2143.44,110.66072507069764
5,2147.8100000000004,109.54175204491364
5,2152.19,108.39627058900535
5,2156.56,107.29232308286159
5,2160.94,106.26580618794732
5,2165.31,105.26371161991949
5,2169.69,104.31269087711823
5,2174.06,103.42438385498612
5,2178.44,102.56480057150097
5,2182.81,101.71259318407799
5,2187.19,100.84936625260102
5,2191.56,100.03402953894715
5,2195.9399999999996,99.29455856236096
5,2200.31,98.67784546017178
5,2204.6899999999996,98.28026924736804
5,2209.06,98.07014127306778
5,2213.44,97.98081657520471
5,2217.81,98.06482974275492
5,2222.19,98.37994631207249
5,2226.56,98.82063727395229
5,2230.94,99.23280931356256
5,2235.31,99.64704353382075
5,2239.69,100.22665843130866
5,2244.06,101.05069244091504
5,2248.44,102.06663698495638
5,2252.8100000000004,103.17542850984364
5,2257.19,104.31229495560798
5,2261.56,105.43821420330917
5,2265.94,106.56374188560429
5,2270.31,107.69321245154745
5,2274.69,108.77256495025432
5,2279.06,109.81024981085461
5,2283.44,110.92950555987002
5,2287.81,112.22572559682857
5,2292.19,113.67852996244142
5,2296.56,115.17234973022727
