wavelength_nm,global_mean_spectrum
2108.44,0.03931940525632643
2112.81,0.0398065633273282
2117.19,0.04029701449015407
2121.56,0.040788333182536766
2125.94,0.04126318756502192
2130.31,0.04170826714763546
2134.69,0.042132856418839716
2139.0600000000004,0.04255358315360167
2143.44,0.04296803176703876
2147.8100000000004,0.043384658057089534
2152.19,0.043819413681795295
2156.56,0.04424291781178425
2160.94,0.04463652394255469
2165.31,0.04502117432624211
2169.69,0.045391045136048025
2174.06,0.045742068346967465
2178.44,0.04608616000946763
2182.81,0.04643376492939565
2187.19,0.046775731258673875
2191.56,0.047072030677735084
2195.9399999999996,0.04732893568138438
2200.31,0.047571320118481114
2204.6899999999996,0.04779058293063329
2209.06,0.047964226474009615
2213.44,0.04807170008328768
2217.81,0.048105799476708774
2222.19,0.04805353105663675
2226.56,0.04787752860055897
2230.94,0.04754295364031599
2235.31,0.04704714418738708
2239.69,0.04641800451544643
2244.06,0.04568660251152139
2248.44,0.04488100989098516
2252.8100000000004,0.04403299857923683
2257.19,0.04315997270078129
2261.56,0.04228644100581634
2265.94,0.04144667923841124
2270.31,0.04066257049787408
2274.69,0.03993261437033938
2279.06,0.039235844490230834
2283.44,0.03854669246405566
2287.81,0.03784901978175698
2292.19,0.037121735585563004
2296.56,0.03637602990270563
2300.94,0.03569173140715838
2305.31,0.03513297637823464
2309.6899999999996,0.0347162787667204
2314.06,0.034402026270743916
2318.44,0.0341019985500072
2322.81,0.03375537062711689
2327.19,0.03336511788391998
2331.56,0.032942636492727106
2335.94,0.03249657467294887
2340.31,0.03204076441263451
2344.69,0.03162426667287214
2349.06,0.03127638529969584
2353.44,0.030967072665896572
2357.8100000000004,0.03070717698230427
2362.19,0.030481355399504105
2366.5600000000004,0.030236241422839323
2370.94,0.029935958941200495
2375.31,0.029624517815811165
2379.69,0.029310982795024604
2384.06,0.028930850067913905
2388.44,0.02851218643467764
2392.81,0.02812698035838748
2397.19,0.027771585812860464
2401.56,0.027425942554384374
2405.94,0.027051391503300073
2410.31,0.026641099709911357
2414.6899999999996,0.026161362880810834
2419.06,0.025601033313718425
2423.4399999999996,0.025185110002817444
2427.81,0.024880631656750442
2432.19,0.024531719012128257
2436.56,0.024046304094272757
2440.94,0.023619739754421932
2445.31,0.023188827404629523
2449.69,0.022431111297606252
2454.06,0.02186712759013268
2458.44,0.021690084066882616
2462.81,0.021458376232246078
2467.19,0.021101154299425374
2471.5600000000004,0.020591632225841882
