species_richness,pixel_index,CHA_local,CHA_global,SAM_local_rad,SAM_global_rad,SAM_local_deg,SAM_global_deg,SID_local,SID_global
5,45,0.5895033169801915,0.5512825104599784,0.03874345208133329,0.041321365411125265,2.219836288027743,2.3675398417753395,0.004684750371752687,0.0028769234547073447
5,46,0.6824782359920926,0.6523491590358494,0.0714549049169424,0.13124365411007707,4.094064477249393,7.519707468382217,0.022824089562173598,0.06065090336541966
5,47,0.7018352461542171,0.6727461805439963,0.038605267148297505,0.09284372635456485,2.2119188745724943,5.319553674384098,0.00558779073539328,0.022920024415269774
5,48,0.5979731857144516,0.5604156844775944,0.049987478225377746,0.1068054063899252,2.864071530816247,6.119499015322308,0.011623284936246273,0.038691122031041525
5,49,0.6670525600999379,0.6334051089522703,0.04302104983824236,0.05285923616835973,2.4649245859532605,3.0286111407322855,0.006188645061844496,0.012985980043864805
5,50,0.6503194867050505,0.6155243347356173,0.023034337154282252,0.06396575645546707,1.319770302821756,3.6649678782599633,0.002498913322251819,0.014275028676650703
5,51,0.639446723252893,0.5986053810144623,0.11242445987386822,0.05739193491183262,6.441447064810524,3.2883156485375338,0.03287880715978924,0.00917879487466251
5,52,0.7899523852574342,0.7635517828173818,0.03031033778992104,0.0868108244311429,1.736654430978363,4.973893855955663,0.005204103292252094,0.02705219608809452
5,53,0.5917348766832382,0.5528200759505847,0.041300707100151185,0.040885889143854666,2.366356207744656,2.3425888895826232,0.004164203865550984,0.007454482221433658
5,54,0.6283601978032871,0.5925266811858407,0.06019859654713662,0.030965475628511218,3.4491255147617386,1.774191064128903,0.011526087410515716,0.0038317826121595563
5,55,0.5257608375172531,0.4803358916518899,0.0349970072769969,0.03441627853530421,2.005180812560552,1.971907506619618,0.002473362746125047,0.0033122484458650812
5,56,0.8644180276116029,0.8425005313495735,0.09466880218004692,0.1559012469798665,5.424122816475576,8.932483472773022,0.03304172329301112,0.07829610360201694
5,57,0.6307845224592247,0.5984788431021875,0.12424120694162921,0.18572959138915204,7.11849679936682,10.641521717287729,0.05059310190837432,0.10461440711256104
5,58,0.612911890190877,0.5759549142327453,0.03765928682535505,0.044808899314326404,2.1577181945654687,2.5673608153375516,0.003917347318635397,0.006117766164499026
5,59,0.6638446209299179,0.6319159247533863,0.04246755541214618,0.09164211219260407,2.4332116913539337,5.250706254300596,0.014512249207918958,0.04187558707960915
5,60,0.7548681619819542,0.727417852917553,0.016674633600495984,0.06801341746422354,0.9553861302354519,3.896881770961375,0.0020432740418785643,0.01657680957320393
5,61,0.7568806142124442,0.7227524081114419,0.07342957750134542,0.05572448210316819,4.207204882255877,3.1927776400638264,0.010605094438118419,0.014926165888335206
5,62,0.6703772387368419,0.6365075195900538,0.03469086413394878,0.031852776725202724,1.9876401025370247,1.8250296721266557,0.0023482185536964767,0.0032773771926535994
5,63,0.7113840773937968,0.6820850415369096,0.015475586738743734,0.0695476412788073,0.8866858056186417,3.984786320365486,0.00047010501288124486,0.010128486494586565
5,64,0.6271502342191417,0.5899396828730813,0.06780922774903266,0.030171844200317915,3.8851825620609586,1.728719332804487,0.016456142685305753,0.002250049835979234
5,65,0.6045761370126749,0.5675897363956622,0.034836758029697,0.06374787268731953,1.9959992070201193,3.6524840579207027,0.0034233686643350835,0.016624214617014715
5,66,0.7336813710511251,0.7053965230265401,0.04143380181650782,0.09927708692710831,2.373981973267382,5.688158083276705,0.006609085965073334,0.02976199663243631
5,67,1.1613924238699322,1.1486403578491164,0.09519522936494239,0.15673211426244155,5.454284872391039,8.980088661400076,0.025161297777429266,0.06557610405555002
5,68,0.7269867754703198,0.6955220378512502,0.05281804368891366,0.02413219856728035,3.026250985512346,1.382673128276816,0.0090575487928681,0.001051655605739157
5,69,0.7035625854120625,0.6733182520685835,0.030287077213885738,0.06926151702830328,1.7353216981424968,3.968392608395262,0.004227851499911308,0.01670545527805402
5,70,0.8098617643655789,0.773756211567292,0.1491109803565421,0.09266753873187435,8.543429853487986,5.309458867201489,0.04447805876850082,0.01615462457001654
